https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume BNT,Volume USDT,buyTakerAmount,buyTakerQuantity,tradeCount,weightedAverage
1751335200000,2025-07-01 02:00:00,BNT/USDT,0.58,0.58,0.58,0.58,0,0,0,0,0,0.58
1751331600000,2025-07-01 01:00:00,BNT/USDT,0.58,0.58,0.58,0.58,0,0,0,0,0,0.58
1751328000000,2025-07-01 00:00:00,BNT/USDT,0.58,0.58,0.58,0.58,0,0,0,0,0,0.58
1751324400000,2025-06-30 23:00:00,BNT/USDT,0.58,0.58,0.58,0.58,0,0,0,0,0,0.58
1751320800000,2025-06-30 22:00:00,BNT/USDT,0.58,0.58,0.58,0.58,0,0,0,0,0,0.58
1751317200000,2025-06-30 21:00:00,BNT/USDT,0.58,0.58,0.58,0.58,0,0,0,0,0,0.58
1751313600000,2025-06-30 20:00:00,BNT/USDT,0.58,0.58,0.58,0.58,0,0,0,0,0,0.58
1751310000000,2025-06-30 19:00:00,BNT/USDT,0.58,0.58,0.58,0.58,0,0,0,0,0,0.58
1751306400000,2025-06-30 18:00:00,BNT/USDT,0.58,0.58,0.58,0.58,0,0,0,0,0,0.58
1751302800000,2025-06-30 17:00:00,BNT/USDT,0.58,0.58,0.58,0.58,0,0,0,0,0,0.58
1751299200000,2025-06-30 16:00:00,BNT/USDT,0.58,0.58,0.58,0.58,0,0,0,0,0,0.58
1751295600000,2025-06-30 15:00:00,BNT/USDT,0.58,0.58,0.58,0.58,0,0,0,0,0,0.58
1751292000000,2025-06-30 14:00:00,BNT/USDT,0.58,0.58,0.58,0.58,0,0,0,0,0,0.58
1751288400000,2025-06-30 13:00:00,BNT/USDT,0.58,0.58,0.58,0.58,0,0,0,0,0,0.58
1751284800000,2025-06-30 12:00:00,BNT/USDT,0.58,0.58,0.58,0.58,0,0,0,0,0,0.58
1751281200000,2025-06-30 11:00:00,BNT/USDT,0.58,0.58,0.58,0.58,0,0,0,0,0,0.58
1751277600000,2025-06-30 10:00:00,BNT/USDT,0.58,0.58,0.58,0.58,0,0,0,0,0,0.58
1751274000000,2025-06-30 09:00:00,BNT/USDT,0.58,0.58,0.58,0.58,0,0,0,0,0,0.58
1751270400000,2025-06-30 08:00:00,BNT/USDT,0.58,0.58,0.58,0.58,0,0,0,0,0,0.58
1751266800000,2025-06-30 07:00:00,BNT/USDT,0.58,0.58,0.58,0.58,0,0,0,0,0,0.58
1751263200000,2025-06-30 06:00:00,BNT/USDT,0.58,0.58,0.58,0.58,0,0,0,0,0,0.58
1751259600000,2025-06-30 05:00:00,BNT/USDT,0.58,0.58,0.58,0.58,0,0,0,0,0,0.58
1751256000000,2025-06-30 04:00:00,BNT/USDT,0.58,0.58,0.58,0.58,0,0,0,0,0,0.58
1751252400000,2025-06-30 03:00:00,BNT/USDT,0.58,0.58,0.58,0.58,0,0,0,0,0,0.58
1751248800000,2025-06-30 02:00:00,BNT/USDT,0.58,0.58,0.58,0.58,0,0,0,0,0,0.58
1751245200000,2025-06-30 01:00:00,BNT/USDT,0.58,0.58,0.58,0.58,0,0,0,0,0,0.58
1751241600000,2025-06-30 00:00:00,BNT/USDT,0.58,0.58,0.58,0.58,0,0,0,0,0,0.58
1751238000000,2025-06-29 23:00:00,BNT/USDT,0.58,0.58,0.58,0.58,0,0,0,0,0,0.58
1751234400000,2025-06-29 22:00:00,BNT/USDT,0.58,0.58,0.58,0.58,0,0,0,0,0,0.58
1751230800000,2025-06-29 21:00:00,BNT/USDT,0.58,0.58,0.58,0.58,0,0,0,0,0,0.58
1751227200000,2025-06-29 20:00:00,BNT/USDT,0.58,0.58,0.58,0.58,0,0,0,0,0,0.58
1751223600000,2025-06-29 19:00:00,BNT/USDT,0.58,0.58,0.58,0.58,0,0,0,0,0,0.58
1751220000000,2025-06-29 18:00:00,BNT/USDT,0.58,0.58,0.58,0.58,0,0,0,0,0,0.58
1751216400000,2025-06-29 17:00:00,BNT/USDT,0.58,0.58,0.58,0.58,0,0,0,0,0,0.58
1751212800000,2025-06-29 16:00:00,BNT/USDT,0.58,0.58,0.58,0.58,0,0,0,0,0,0.58
1751209200000,2025-06-29 15:00:00,BNT/USDT,0.58,0.58,0.58,0.58,0,0,0,0,0,0.58
1751205600000,2025-06-29 14:00:00,BNT/USDT,0.58,0.58,0.58,0.58,0,0,0,0,0,0.58
1751202000000,2025-06-29 13:00:00,BNT/USDT,0.58,0.58,0.58,0.58,0,0,0,0,0,0.58
1751198400000,2025-06-29 12:00:00,BNT/USDT,0.58,0.58,0.58,0.58,0,0,0,0,0,0.58
1751194800000,2025-06-29 11:00:00,BNT/USDT,0.58,0.58,0.58,0.58,0,0,0,0,0,0.58
1751191200000,2025-06-29 10:00:00,BNT/USDT,0.58,0.58,0.58,0.58,0,0,0,0,0,0.58
1751187600000,2025-06-29 09:00:00,BNT/USDT,0.58,0.58,0.58,0.58,0,0,0,0,0,0.58
1751184000000,2025-06-29 08:00:00,BNT/USDT,0.58,0.58,0.58,0.58,0,0,0,0,0,0.58
1751180400000,2025-06-29 07:00:00,BNT/USDT,0.58,0.58,0.58,0.58,0,0,0,0,0,0.58
1751176800000,2025-06-29 06:00:00,BNT/USDT,0.58,0.58,0.58,0.58,0,0,0,0,0,0.58
1751173200000,2025-06-29 05:00:00,BNT/USDT,0.58,0.58,0.58,0.58,0,0,0,0,0,0.58
1751169600000,2025-06-29 04:00:00,BNT/USDT,0.58,0.58,0.58,0.58,0,0,0,0,0,0.58
1751166000000,2025-06-29 03:00:00,BNT/USDT,0.58,0.58,0.58,0.58,0,0,0,0,0,0.58
1751162400000,2025-06-29 02:00:00,BNT/USDT,0.58,0.58,0.58,0.58,0,0,0,0,0,0.58
1751158800000,2025-06-29 01:00:00,BNT/USDT,0.58,0.58,0.58,0.58,0,0,0,0,0,0.58
1751155200000,2025-06-29 00:00:00,BNT/USDT,0.58,0.58,0.58,0.58,0,0,0,0,0,0.58
1751151600000,2025-06-28 23:00:00,BNT/USDT,0.58,0.58,0.58,0.58,0,0,0,0,0,0.58
1751148000000,2025-06-28 22:00:00,BNT/USDT,0.58,0.58,0.58,0.58,0,0,0,0,0,0.58
1751144400000,2025-06-28 21:00:00,BNT/USDT,0.58,0.58,0.58,0.58,0,0,0,0,0,0.58
1751140800000,2025-06-28 20:00:00,BNT/USDT,0.58,0.58,0.58,0.58,0,0,0,0,0,0.58
1751137200000,2025-06-28 19:00:00,BNT/USDT,0.58,0.58,0.58,0.58,0,0,0,0,0,0.58
1751133600000,2025-06-28 18:00:00,BNT/USDT,0.58,0.58,0.58,0.58,0,0,0,0,0,0.58
1751130000000,2025-06-28 17:00:00,BNT/USDT,0.58,0.58,0.58,0.58,0,0,0,0,0,0.58
1751126400000,2025-06-28 16:00:00,BNT/USDT,0.58,0.58,0.58,0.58,0,0,0,0,0,0.58
1751122800000,2025-06-28 15:00:00,BNT/USDT,0.58,0.58,0.58,0.58,0,0,0,0,0,0.58
1751119200000,2025-06-28 14:00:00,BNT/USDT,0.58,0.58,0.58,0.58,0,0,0,0,0,0.58
1751115600000,2025-06-28 13:00:00,BNT/USDT,0.58,0.58,0.58,0.58,0,0,0,0,0,0.58
1751112000000,2025-06-28 12:00:00,BNT/USDT,0.58,0.58,0.58,0.58,0,0,0,0,0,0.58
1751108400000,2025-06-28 11:00:00,BNT/USDT,0.58,0.58,0.58,0.58,0,0,0,0,0,0.58
1751104800000,2025-06-28 10:00:00,BNT/USDT,0.58,0.58,0.58,0.58,0,0,0,0,0,0.58
1751101200000,2025-06-28 09:00:00,BNT/USDT,0.58,0.58,0.58,0.58,0,0,0,0,0,0.58
1751097600000,2025-06-28 08:00:00,BNT/USDT,0.58,0.58,0.58,0.58,0,0,0,0,0,0.58
1751094000000,2025-06-28 07:00:00,BNT/USDT,0.58,0.58,0.58,0.58,0,0,0,0,0,0.58
1751090400000,2025-06-28 06:00:00,BNT/USDT,0.58,0.58,0.58,0.58,0,0,0,0,0,0.58
1751086800000,2025-06-28 05:00:00,BNT/USDT,0.58,0.58,0.58,0.58,0,0,0,0,0,0.58
1751083200000,2025-06-28 04:00:00,BNT/USDT,0.58,0.58,0.58,0.58,0,0,0,0,0,0.58
1751079600000,2025-06-28 03:00:00,BNT/USDT,0.58,0.58,0.58,0.58,0,0,0,0,0,0.58
1751076000000,2025-06-28 02:00:00,BNT/USDT,0.58,0.58,0.58,0.58,0,0,0,0,0,0.58
1751072400000,2025-06-28 01:00:00,BNT/USDT,0.58,0.58,0.58,0.58,0,0,0,0,0,0.58
1751068800000,2025-06-28 00:00:00,BNT/USDT,0.58,0.58,0.58,0.58,0,0,0,0,0,0.58
1751065200000,2025-06-27 23:00:00,BNT/USDT,0.58,0.58,0.58,0.58,0,0,0,0,0,0.58
1751061600000,2025-06-27 22:00:00,BNT/USDT,0.58,0.58,0.58,0.58,0,0,0,0,0,0.58
1751058000000,2025-06-27 21:00:00,BNT/USDT,0.58,0.58,0.58,0.58,0,0,0,0,0,0.58
1751054400000,2025-06-27 20:00:00,BNT/USDT,0.58,0.58,0.58,0.58,0,0,0,0,0,0.58
1751050800000,2025-06-27 19:00:00,BNT/USDT,0.58,0.58,0.58,0.58,0,0,0,0,0,0.58
1751047200000,2025-06-27 18:00:00,BNT/USDT,0.58,0.58,0.58,0.58,0,0,0,0,0,0.58
1751043600000,2025-06-27 17:00:00,BNT/USDT,0.58,0.58,0.58,0.58,0,0,0,0,0,0.58
1751040000000,2025-06-27 16:00:00,BNT/USDT,0.58,0.58,0.58,0.58,0,0,0,0,0,0.58
1751036400000,2025-06-27 15:00:00,BNT/USDT,0.58,0.58,0.58,0.58,0,0,0,0,0,0.58
1751032800000,2025-06-27 14:00:00,BNT/USDT,0.58,0.58,0.58,0.58,0,0,0,0,0,0.58
1751029200000,2025-06-27 13:00:00,BNT/USDT,0.58,0.58,0.58,0.58,0,0,0,0,0,0.58
1751025600000,2025-06-27 12:00:00,BNT/USDT,0.58,0.58,0.58,0.58,0,0,0,0,0,0.58
1751022000000,2025-06-27 11:00:00,BNT/USDT,0.58,0.58,0.58,0.58,0,0,0,0,0,0.58
1751018400000,2025-06-27 10:00:00,BNT/USDT,0.58,0.58,0.58,0.58,0,0,0,0,0,0.58
1751014800000,2025-06-27 09:00:00,BNT/USDT,0.58,0.58,0.58,0.58,0,0,0,0,0,0.58
1751011200000,2025-06-27 08:00:00,BNT/USDT,0.58,0.58,0.58,0.58,0,0,0,0,0,0.58
1751007600000,2025-06-27 07:00:00,BNT/USDT,0.58,0.58,0.58,0.58,0,0,0,0,0,0.58
1751004000000,2025-06-27 06:00:00,BNT/USDT,0.58,0.58,0.58,0.58,0,0,0,0,0,0.58
1751000400000,2025-06-27 05:00:00,BNT/USDT,0.58,0.58,0.58,0.58,0,0,0,0,0,0.58
1750996800000,2025-06-27 04:00:00,BNT/USDT,0.58,0.58,0.58,0.58,0,0,0,0,0,0.58
1750993200000,2025-06-27 03:00:00,BNT/USDT,0.58,0.58,0.58,0.58,0,0,0,0,0,0.58
1750989600000,2025-06-27 02:00:00,BNT/USDT,0.58,0.58,0.58,0.58,0,0,0,0,0,0.58
1750986000000,2025-06-27 01:00:00,BNT/USDT,0.58,0.58,0.58,0.58,0,0,0,0,0,0.58
1750982400000,2025-06-27 00:00:00,BNT/USDT,0.58,0.58,0.58,0.58,0,0,0,0,0,0.58
1750978800000,2025-06-26 23:00:00,BNT/USDT,0.58,0.58,0.58,0.58,0,0,0,0,0,0.58
1750975200000,2025-06-26 22:00:00,BNT/USDT,0.58,0.58,0.58,0.58,0,0,0,0,0,0.58
1750971600000,2025-06-26 21:00:00,BNT/USDT,0.58,0.58,0.58,0.58,0,0,0,0,0,0.58
1750968000000,2025-06-26 20:00:00,BNT/USDT,0.58,0.58,0.58,0.58,0,0,0,0,0,0.58
1750964400000,2025-06-26 19:00:00,BNT/USDT,0.58,0.58,0.58,0.58,0,0,0,0,0,0.58
1750960800000,2025-06-26 18:00:00,BNT/USDT,0.58,0.58,0.58,0.58,0,0,0,0,0,0.58
1750957200000,2025-06-26 17:00:00,BNT/USDT,0.58,0.58,0.58,0.58,0,0,0,0,0,0.58
1750953600000,2025-06-26 16:00:00,BNT/USDT,0.58,0.58,0.58,0.58,0,0,0,0,0,0.58
1750950000000,2025-06-26 15:00:00,BNT/USDT,0.58,0.58,0.58,0.58,0,0,0,0,0,0.58
1750946400000,2025-06-26 14:00:00,BNT/USDT,0.58,0.58,0.58,0.58,0,0,0,0,0,0.58
1750942800000,2025-06-26 13:00:00,BNT/USDT,0.58,0.58,0.58,0.58,0,0,0,0,0,0.58
1750939200000,2025-06-26 12:00:00,BNT/USDT,0.58,0.58,0.58,0.58,0,0,0,0,0,0.58
1750935600000,2025-06-26 11:00:00,BNT/USDT,0.58,0.58,0.58,0.58,0,0,0,0,0,0.58
1750932000000,2025-06-26 10:00:00,BNT/USDT,0.58,0.58,0.58,0.58,0,0,0,0,0,0.58
1750928400000,2025-06-26 09:00:00,BNT/USDT,0.58,0.58,0.58,0.58,0,0,0,0,0,0.58
1750924800000,2025-06-26 08:00:00,BNT/USDT,0.58,0.58,0.58,0.58,0,0,0,0,0,0.58
1750921200000,2025-06-26 07:00:00,BNT/USDT,0.58,0.58,0.58,0.58,0,0,0,0,0,0.58
1750917600000,2025-06-26 06:00:00,BNT/USDT,0.58,0.58,0.58,0.58,0,0,0,0,0,0.58
1750914000000,2025-06-26 05:00:00,BNT/USDT,0.58,0.58,0.58,0.58,0,0,0,0,0,0.58
1750910400000,2025-06-26 04:00:00,BNT/USDT,0.58,0.58,0.58,0.58,0,0,0,0,0,0.58
1750906800000,2025-06-26 03:00:00,BNT/USDT,0.58,0.58,0.58,0.58,0,0,0,0,0,0.58
1750903200000,2025-06-26 02:00:00,BNT/USDT,0.58,0.58,0.58,0.58,0,0,0,0,0,0.58
1750899600000,2025-06-26 01:00:00,BNT/USDT,0.58,0.58,0.58,0.58,0,0,0,0,0,0.58
1750896000000,2025-06-26 00:00:00,BNT/USDT,0.58,0.58,0.58,0.58,0,0,0,0,0,0.58
1750892400000,2025-06-25 23:00:00,BNT/USDT,0.58,0.58,0.58,0.58,0,0,0,0,0,0.58
1750888800000,2025-06-25 22:00:00,BNT/USDT,0.58,0.58,0.58,0.58,0,0,0,0,0,0.58
1750885200000,2025-06-25 21:00:00,BNT/USDT,0.58,0.58,0.58,0.58,0,0,0,0,0,0.58
1750881600000,2025-06-25 20:00:00,BNT/USDT,0.58,0.58,0.58,0.58,0,0,0,0,0,0.58
1750878000000,2025-06-25 19:00:00,BNT/USDT,0.58,0.58,0.58,0.58,0,0,0,0,0,0.58
1750874400000,2025-06-25 18:00:00,BNT/USDT,0.58,0.58,0.58,0.58,0,0,0,0,0,0.58
1750870800000,2025-06-25 17:00:00,BNT/USDT,0.58,0.58,0.58,0.58,0,0,0,0,0,0.58
1750867200000,2025-06-25 16:00:00,BNT/USDT,0.58,0.58,0.58,0.58,0,0,0,0,0,0.58
1750863600000,2025-06-25 15:00:00,BNT/USDT,0.58,0.58,0.58,0.58,0,0,0,0,0,0.58
1750860000000,2025-06-25 14:00:00,BNT/USDT,0.58,0.58,0.58,0.58,0,0,0,0,0,0.58
1750856400000,2025-06-25 13:00:00,BNT/USDT,0.58,0.58,0.58,0.58,0,0,0,0,0,0.58
1750852800000,2025-06-25 12:00:00,BNT/USDT,0.58,0.58,0.58,0.58,0,0,0,0,0,0.58
1750849200000,2025-06-25 11:00:00,BNT/USDT,0.58,0.58,0.58,0.58,0,0,0,0,0,0.58
1750845600000,2025-06-25 10:00:00,BNT/USDT,0.58,0.58,0.58,0.58,0,0,0,0,0,0.58
1750842000000,2025-06-25 09:00:00,BNT/USDT,0.58,0.58,0.58,0.58,0,0,0,0,0,0.58
1750838400000,2025-06-25 08:00:00,BNT/USDT,0.58,0.58,0.58,0.58,0,0,0,0,0,0.58
1750834800000,2025-06-25 07:00:00,BNT/USDT,0.58,0.58,0.58,0.58,0,0,0,0,0,0.58
1750831200000,2025-06-25 06:00:00,BNT/USDT,0.58,0.58,0.58,0.58,0,0,0,0,0,0.58
1750827600000,2025-06-25 05:00:00,BNT/USDT,0.58,0.58,0.58,0.58,0,0,0,0,0,0.58
1750824000000,2025-06-25 04:00:00,BNT/USDT,0.58,0.58,0.58,0.58,0,0,0,0,0,0.58
1750820400000,2025-06-25 03:00:00,BNT/USDT,0.58,0.58,0.58,0.58,0,0,0,0,0,0.58
1750816800000,2025-06-25 02:00:00,BNT/USDT,0.58,0.58,0.58,0.58,0,0,0,0,0,0.58
1750813200000,2025-06-25 01:00:00,BNT/USDT,0.58,0.58,0.58,0.58,0,0,0,0,0,0.58
1750809600000,2025-06-25 00:00:00,BNT/USDT,0.58,0.58,0.58,0.58,0,0,0,0,0,0.58
1750806000000,2025-06-24 23:00:00,BNT/USDT,0.58,0.58,0.58,0.58,0,0,0,0,0,0.58
1750802400000,2025-06-24 22:00:00,BNT/USDT,0.58,0.58,0.58,0.58,0,0,0,0,0,0.58
1750798800000,2025-06-24 21:00:00,BNT/USDT,0.58,0.58,0.58,0.58,0,0,0,0,0,0.58
1750795200000,2025-06-24 20:00:00,BNT/USDT,0.58,0.58,0.58,0.58,0,0,0,0,0,0.58
1750791600000,2025-06-24 19:00:00,BNT/USDT,0.58,0.58,0.58,0.58,0,0,0,0,0,0.58
1750788000000,2025-06-24 18:00:00,BNT/USDT,0.58,0.58,0.58,0.58,0,0,0,0,0,0.58
1750784400000,2025-06-24 17:00:00,BNT/USDT,0.58,0.58,0.58,0.58,0,0,0,0,0,0.58
1750780800000,2025-06-24 16:00:00,BNT/USDT,0.58,0.58,0.58,0.58,0,0,0,0,0,0.58
1750777200000,2025-06-24 15:00:00,BNT/USDT,0.58,0.58,0.58,0.58,0,0,0,0,0,0.58
1750773600000,2025-06-24 14:00:00,BNT/USDT,0.58,0.58,0.58,0.58,0,0,0,0,0,0.58
1750770000000,2025-06-24 13:00:00,BNT/USDT,0.58,0.58,0.58,0.58,0,0,0,0,0,0.58
1750766400000,2025-06-24 12:00:00,BNT/USDT,0.58,0.58,0.58,0.58,0,0,0,0,0,0.58
1750762800000,2025-06-24 11:00:00,BNT/USDT,0.58,0.58,0.58,0.58,0,0,0,0,0,0.58
1750759200000,2025-06-24 10:00:00,BNT/USDT,0.58,0.58,0.58,0.58,0,0,0,0,0,0.58
1750755600000,2025-06-24 09:00:00,BNT/USDT,0.58,0.58,0.58,0.58,0,0,0,0,0,0.58
1750752000000,2025-06-24 08:00:00,BNT/USDT,0.58,0.58,0.58,0.58,0,0,0,0,0,0.58
1750748400000,2025-06-24 07:00:00,BNT/USDT,0.58,0.58,0.58,0.58,0,0,0,0,0,0.58
1750744800000,2025-06-24 06:00:00,BNT/USDT,0.58,0.58,0.58,0.58,0,0,0,0,0,0.58
1750741200000,2025-06-24 05:00:00,BNT/USDT,0.58,0.58,0.58,0.58,0,0,0,0,0,0.58
1750737600000,2025-06-24 04:00:00,BNT/USDT,0.58,0.58,0.58,0.58,0,0,0,0,0,0.58
1750734000000,2025-06-24 03:00:00,BNT/USDT,0.58,0.58,0.58,0.58,0,0,0,0,0,0.58
1750730400000,2025-06-24 02:00:00,BNT/USDT,0.58,0.58,0.58,0.58,0,0,0,0,0,0.58
1750726800000,2025-06-24 01:00:00,BNT/USDT,0.58,0.58,0.58,0.58,0,0,0,0,0,0.58
1750723200000,2025-06-24 00:00:00,BNT/USDT,0.58,0.58,0.58,0.58,0,0,0,0,0,0.58
1750719600000,2025-06-23 23:00:00,BNT/USDT,0.58,0.58,0.58,0.58,0,0,0,0,0,0.58
1750716000000,2025-06-23 22:00:00,BNT/USDT,0.58,0.58,0.58,0.58,0,0,0,0,0,0.58
1750712400000,2025-06-23 21:00:00,BNT/USDT,0.58,0.58,0.58,0.58,0,0,0,0,0,0.58
1750708800000,2025-06-23 20:00:00,BNT/USDT,0.58,0.58,0.58,0.58,0,0,0,0,0,0.58
1750705200000,2025-06-23 19:00:00,BNT/USDT,0.58,0.58,0.58,0.58,0,0,0,0,0,0.58
1750701600000,2025-06-23 18:00:00,BNT/USDT,0.58,0.58,0.58,0.58,0,0,0,0,0,0.58
1750698000000,2025-06-23 17:00:00,BNT/USDT,0.58,0.58,0.58,0.58,0,0,0,0,0,0.58
1750694400000,2025-06-23 16:00:00,BNT/USDT,0.58,0.58,0.58,0.58,0,0,0,0,0,0.58
1750690800000,2025-06-23 15:00:00,BNT/USDT,0.58,0.58,0.58,0.58,0,0,0,0,0,0.58
1750687200000,2025-06-23 14:00:00,BNT/USDT,0.58,0.58,0.58,0.58,0,0,0,0,0,0.58
1750683600000,2025-06-23 13:00:00,BNT/USDT,0.58,0.58,0.58,0.58,0,0,0,0,0,0.58
1750680000000,2025-06-23 12:00:00,BNT/USDT,0.58,0.58,0.58,0.58,0,0,0,0,0,0.58
1750676400000,2025-06-23 11:00:00,BNT/USDT,0.58,0.58,0.58,0.58,0,0,0,0,0,0.58
1750672800000,2025-06-23 10:00:00,BNT/USDT,0.58,0.58,0.58,0.58,0,0,0,0,0,0.58
1750669200000,2025-06-23 09:00:00,BNT/USDT,0.58,0.58,0.58,0.58,0,0,0,0,0,0.58
1750665600000,2025-06-23 08:00:00,BNT/USDT,0.58,0.58,0.58,0.58,0,0,0,0,0,0.58
1750662000000,2025-06-23 07:00:00,BNT/USDT,0.58,0.58,0.58,0.58,0,0,0,0,0,0.58
1750658400000,2025-06-23 06:00:00,BNT/USDT,0.58,0.58,0.58,0.58,0,0,0,0,0,0.58
1750654800000,2025-06-23 05:00:00,BNT/USDT,0.58,0.58,0.58,0.58,0,0,0,0,0,0.58
1750651200000,2025-06-23 04:00:00,BNT/USDT,0.58,0.58,0.58,0.58,0,0,0,0,0,0.58
1750647600000,2025-06-23 03:00:00,BNT/USDT,0.58,0.58,0.58,0.58,0,0,0,0,0,0.58
1750644000000,2025-06-23 02:00:00,BNT/USDT,0.58,0.58,0.58,0.58,0,0,0,0,0,0.58
1750640400000,2025-06-23 01:00:00,BNT/USDT,0.58,0.58,0.58,0.58,0,0,0,0,0,0.58
1750636800000,2025-06-23 00:00:00,BNT/USDT,0.58,0.58,0.58,0.58,0,0,0,0,0,0.58
1750633200000,2025-06-22 23:00:00,BNT/USDT,0.58,0.58,0.58,0.58,0,0,0,0,0,0.58
1750629600000,2025-06-22 22:00:00,BNT/USDT,0.58,0.58,0.58,0.58,0,0,0,0,0,0.58
1750626000000,2025-06-22 21:00:00,BNT/USDT,0.58,0.58,0.58,0.58,0,0,0,0,0,0.58
1750622400000,2025-06-22 20:00:00,BNT/USDT,0.58,0.58,0.58,0.58,0,0,0,0,0,0.58
1750618800000,2025-06-22 19:00:00,BNT/USDT,0.58,0.58,0.58,0.58,0,0,0,0,0,0.58
1750615200000,2025-06-22 18:00:00,BNT/USDT,0.58,0.58,0.58,0.58,0,0,0,0,0,0.58
1750611600000,2025-06-22 17:00:00,BNT/USDT,0.58,0.58,0.58,0.58,0,0,0,0,0,0.58
1750608000000,2025-06-22 16:00:00,BNT/USDT,0.58,0.58,0.58,0.58,0,0,0,0,0,0.58
1750604400000,2025-06-22 15:00:00,BNT/USDT,0.58,0.58,0.58,0.58,0,0,0,0,0,0.58
1750600800000,2025-06-22 14:00:00,BNT/USDT,0.58,0.58,0.58,0.58,0,0,0,0,0,0.58
1750597200000,2025-06-22 13:00:00,BNT/USDT,0.58,0.58,0.58,0.58,0,0,0,0,0,0.58
1750593600000,2025-06-22 12:00:00,BNT/USDT,0.58,0.58,0.58,0.58,0,0,0,0,0,0.58
1750590000000,2025-06-22 11:00:00,BNT/USDT,0.58,0.58,0.58,0.58,0,0,0,0,0,0.58
1750586400000,2025-06-22 10:00:00,BNT/USDT,0.58,0.58,0.58,0.58,0,0,0,0,0,0.58
1750582800000,2025-06-22 09:00:00,BNT/USDT,0.58,0.58,0.58,0.58,0,0,0,0,0,0.58
1750579200000,2025-06-22 08:00:00,BNT/USDT,0.58,0.58,0.58,0.58,0,0,0,0,0,0.58
1750575600000,2025-06-22 07:00:00,BNT/USDT,0.58,0.58,0.58,0.58,0,0,0,0,0,0.58
1750572000000,2025-06-22 06:00:00,BNT/USDT,0.58,0.58,0.58,0.58,0,0,0,0,0,0.58
1750568400000,2025-06-22 05:00:00,BNT/USDT,0.58,0.58,0.58,0.58,0,0,0,0,0,0.58
1750564800000,2025-06-22 04:00:00,BNT/USDT,0.58,0.58,0.58,0.58,0,0,0,0,0,0.58
1750561200000,2025-06-22 03:00:00,BNT/USDT,0.58,0.58,0.58,0.58,0,0,0,0,0,0.58
1750557600000,2025-06-22 02:00:00,BNT/USDT,0.58,0.58,0.58,0.58,0,0,0,0,0,0.58
1750554000000,2025-06-22 01:00:00,BNT/USDT,0.58,0.58,0.58,0.58,0,0,0,0,0,0.58
1750550400000,2025-06-22 00:00:00,BNT/USDT,0.58,0.58,0.58,0.58,0,0,0,0,0,0.58
1750546800000,2025-06-21 23:00:00,BNT/USDT,0.58,0.58,0.58,0.58,0,0,0,0,0,0.58
1750543200000,2025-06-21 22:00:00,BNT/USDT,0.58,0.58,0.58,0.58,0,0,0,0,0,0.58
1750539600000,2025-06-21 21:00:00,BNT/USDT,0.58,0.58,0.58,0.58,0,0,0,0,0,0.58
1750536000000,2025-06-21 20:00:00,BNT/USDT,0.58,0.58,0.58,0.58,0,0,0,0,0,0.58
1750532400000,2025-06-21 19:00:00,BNT/USDT,0.58,0.58,0.58,0.58,0,0,0,0,0,0.58
1750528800000,2025-06-21 18:00:00,BNT/USDT,0.58,0.58,0.58,0.58,0,0,0,0,0,0.58
1750525200000,2025-06-21 17:00:00,BNT/USDT,0.58,0.58,0.58,0.58,0,0,0,0,0,0.58
1750521600000,2025-06-21 16:00:00,BNT/USDT,0.58,0.58,0.58,0.58,0,0,0,0,0,0.58
1750518000000,2025-06-21 15:00:00,BNT/USDT,0.58,0.58,0.58,0.58,0,0,0,0,0,0.58
1750514400000,2025-06-21 14:00:00,BNT/USDT,0.58,0.58,0.58,0.58,0,0,0,0,0,0.58
1750510800000,2025-06-21 13:00:00,BNT/USDT,0.58,0.58,0.58,0.58,0,0,0,0,0,0.58
1750507200000,2025-06-21 12:00:00,BNT/USDT,0.58,0.58,0.58,0.58,0,0,0,0,0,0.58
1750503600000,2025-06-21 11:00:00,BNT/USDT,0.58,0.58,0.58,0.58,0,0,0,0,0,0.58
1750500000000,2025-06-21 10:00:00,BNT/USDT,0.58,0.58,0.58,0.58,0,0,0,0,0,0.58
1750496400000,2025-06-21 09:00:00,BNT/USDT,0.58,0.58,0.58,0.58,0,0,0,0,0,0.58
1750492800000,2025-06-21 08:00:00,BNT/USDT,0.58,0.58,0.58,0.58,0,0,0,0,0,0.58
1750489200000,2025-06-21 07:00:00,BNT/USDT,0.58,0.58,0.58,0.58,0,0,0,0,0,0.58
1750485600000,2025-06-21 06:00:00,BNT/USDT,0.58,0.58,0.58,0.58,0,0,0,0,0,0.58
1750482000000,2025-06-21 05:00:00,BNT/USDT,0.58,0.58,0.58,0.58,0,0,0,0,0,0.58
1750478400000,2025-06-21 04:00:00,BNT/USDT,0.58,0.58,0.58,0.58,0,0,0,0,0,0.58
1750474800000,2025-06-21 03:00:00,BNT/USDT,0.58,0.58,0.58,0.58,0,0,0,0,0,0.58
1750471200000,2025-06-21 02:00:00,BNT/USDT,0.58,0.58,0.58,0.58,0,0,0,0,0,0.58
1750467600000,2025-06-21 01:00:00,BNT/USDT,0.58,0.58,0.58,0.58,0,0,0,0,0,0.58
1750464000000,2025-06-21 00:00:00,BNT/USDT,0.58,0.58,0.58,0.58,0,0,0,0,0,0.58
1750460400000,2025-06-20 23:00:00,BNT/USDT,0.58,0.58,0.58,0.58,0,0,0,0,0,0.58
