https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume ADA,Volume USDT,buyTakerAmount,buyTakerQuantity,tradeCount,weightedAverage
1751324400000,2025-06-30 23:00:00,ADA/USDT,0.57369,0.57518,0.57101,0.57206,497916.1212,869095.6759,245912.217,429227.3918,8466,0.57291
1751320800000,2025-06-30 22:00:00,ADA/USDT,0.5774,0.57887,0.57352,0.57355,514142.1069,893177.5644,261605.6033,454460.6877,8819,0.57563
1751317200000,2025-06-30 21:00:00,ADA/USDT,0.58436,0.58543,0.57494,0.57728,634468.0769,1093745.563,319095.1199,550115.2056,10756,0.58009
1751313600000,2025-06-30 20:00:00,ADA/USDT,0.58957,0.59091,0.58296,0.58433,431600.6504,737438.82,214019.8727,365686.205,7345,0.58527
1751310000000,2025-06-30 19:00:00,ADA/USDT,0.57337,0.5906,0.57299,0.59003,915246.909,1575488.9152,458111.3248,788598.2277,15589,0.58094
1751306400000,2025-06-30 18:00:00,ADA/USDT,0.56962,0.57452,0.56962,0.57372,649646.3168,1134782.1428,332134.0032,580173.1085,11022,0.57248
1751302800000,2025-06-30 17:00:00,ADA/USDT,0.57094,0.57235,0.56876,0.56976,613416.9335,1074690.6552,310214.7371,543474.4829,10481,0.57078
1751299200000,2025-06-30 16:00:00,ADA/USDT,0.56711,0.57137,0.56516,0.57133,403768.6025,710020.5017,202691.2466,356405.2738,6878,0.56867
1751295600000,2025-06-30 15:00:00,ADA/USDT,0.55932,0.57155,0.55613,0.56721,644850.9124,1145354.5338,331439.2307,588712.6706,11101,0.56304
1751292000000,2025-06-30 14:00:00,ADA/USDT,0.56145,0.56401,0.55786,0.55923,720887.4292,1286203.3711,357405.9983,637650.5604,12321,0.56048
1751288400000,2025-06-30 13:00:00,ADA/USDT,0.56086,0.56647,0.55976,0.56106,648660.9864,1152739.0693,327515.9752,582019.9431,11049,0.56271
1751284800000,2025-06-30 12:00:00,ADA/USDT,0.56396,0.56525,0.55993,0.56106,850878.8207,1510385.8095,424931.1862,754309.5549,14583,0.56335
1751281200000,2025-06-30 11:00:00,ADA/USDT,0.5641,0.5665,0.56332,0.56403,648630.0886,1148530.5469,319383.5032,565529.98,11045,0.56474
1751277600000,2025-06-30 10:00:00,ADA/USDT,0.56283,0.56513,0.56251,0.5642,525118.4288,931191.6833,267287.7808,473969.2964,9023,0.56392
1751274000000,2025-06-30 09:00:00,ADA/USDT,0.56754,0.56864,0.56254,0.56301,602657.933,1065760.7678,309121.1812,546684.3131,10223,0.56547
1751270400000,2025-06-30 08:00:00,ADA/USDT,0.5663,0.5685,0.56484,0.5673,609897.4345,1076002.7216,305320.7407,538658.1443,10442,0.56681
1751266800000,2025-06-30 07:00:00,ADA/USDT,0.56184,0.56711,0.56137,0.56637,337270.8687,596793.6449,170563.6984,301798.039,5738,0.56514
1751263200000,2025-06-30 06:00:00,ADA/USDT,0.56906,0.57004,0.55889,0.56191,1079909.5504,1909433.6344,547662.458,968360.0376,18296,0.56558
1751259600000,2025-06-30 05:00:00,ADA/USDT,0.56611,0.5702,0.56567,0.56928,779366.8109,1370937.7781,386182.6674,679323.3245,13386,0.56849
1751256000000,2025-06-30 04:00:00,ADA/USDT,0.5684,0.56933,0.56474,0.56623,754016.9973,1329293.2277,385002.6387,678731.4646,12896,0.56723
1751252400000,2025-06-30 03:00:00,ADA/USDT,0.56828,0.56998,0.56589,0.56847,691164.6903,1217370.0746,342202.6449,602738.3286,11746,0.56775
1751248800000,2025-06-30 02:00:00,ADA/USDT,0.57265,0.57335,0.56791,0.56833,797069.2284,1396449.8349,398939.9318,698903.8498,13615,0.57078
1751245200000,2025-06-30 01:00:00,ADA/USDT,0.57745,0.57808,0.57133,0.57264,747980.8965,1303856.7376,380218.9708,662793.8029,12682,0.57367
1751241600000,2025-06-30 00:00:00,ADA/USDT,0.57735,0.57986,0.575,0.57767,698741.9816,1210678.8576,360365.2535,624376.0962,11822,0.57715
1751238000000,2025-06-29 23:00:00,ADA/USDT,0.58018,0.58326,0.57598,0.57715,627082.6088,1083549.208,317137.747,547960.6043,10609,0.57873
1751234400000,2025-06-29 22:00:00,ADA/USDT,0.56145,0.58577,0.56106,0.57911,912377.8912,1589940.1506,468899.3192,817081.1118,15347,0.57393
1751230800000,2025-06-29 21:00:00,ADA/USDT,0.55788,0.56296,0.55579,0.5612,489641.644,874994.3854,236119.7692,421941.2347,8280,0.5596
1751227200000,2025-06-29 20:00:00,ADA/USDT,0.55894,0.55964,0.55762,0.55801,533599.1492,955418.6366,263879.694,472492.6154,9101,0.55849
1751223600000,2025-06-29 19:00:00,ADA/USDT,0.56077,0.56154,0.55725,0.55886,371554.3884,664140.5967,187478.1239,335108.7121,6284,0.55945
1751220000000,2025-06-29 18:00:00,ADA/USDT,0.55762,0.56164,0.5564,0.56071,557077.5412,997212.2889,274662.6535,491631.6991,9478,0.55863
1751216400000,2025-06-29 17:00:00,ADA/USDT,0.55806,0.55871,0.55518,0.55728,413224.2905,742300.8513,210148.501,377499.7689,6968,0.55668
1751212800000,2025-06-29 16:00:00,ADA/USDT,0.55622,0.55854,0.5551,0.55806,521717.6408,937294.7856,260925.3323,468763.2893,8955,0.55662
1751209200000,2025-06-29 15:00:00,ADA/USDT,0.55981,0.56028,0.55527,0.556,399109.1514,715886.5522,198672.207,356331.0536,6764,0.5575
1751205600000,2025-06-29 14:00:00,ADA/USDT,0.56335,0.56455,0.55894,0.55979,660169.8818,1174130.5644,328589.7831,584422.2214,11155,0.56226
1751202000000,2025-06-29 13:00:00,ADA/USDT,0.56491,0.56664,0.56298,0.56338,429022.1616,759905.0719,214034.3289,379102.241,7384,0.56457
1751198400000,2025-06-29 12:00:00,ADA/USDT,0.56549,0.56599,0.56306,0.56486,294481.2607,521467.1136,147185.9547,260632.2407,5044,0.56471
1751194800000,2025-06-29 11:00:00,ADA/USDT,0.56349,0.56574,0.5621,0.56544,346741.1375,614452.2685,172178.5269,305125.1697,5904,0.56431
1751191200000,2025-06-29 10:00:00,ADA/USDT,0.56369,0.56652,0.56201,0.56352,395167.6977,700470.5719,198851.8231,352489.6753,6723,0.56414
1751187600000,2025-06-29 09:00:00,ADA/USDT,0.56401,0.56633,0.56249,0.56388,330095.815,584708.6399,163795.4248,290138.3452,5535,0.56454
1751184000000,2025-06-29 08:00:00,ADA/USDT,0.56152,0.56416,0.56032,0.56391,295060.8062,524539.2013,146026.5903,259591.8036,4909,0.56251
1751180400000,2025-06-29 07:00:00,ADA/USDT,0.56171,0.56235,0.55939,0.56123,354393.9125,631608.5334,181644.4147,323729.4375,6024,0.56109
1751176800000,2025-06-29 06:00:00,ADA/USDT,0.56238,0.56277,0.56036,0.56171,315115.0342,561240.2155,156947.0279,279534.9602,5330,0.56146
1751173200000,2025-06-29 05:00:00,ADA/USDT,0.5615,0.56245,0.56062,0.56213,319612.9035,569075.6221,162450.3934,289238.0625,5512,0.56163
1751169600000,2025-06-29 04:00:00,ADA/USDT,0.56371,0.56437,0.56054,0.56167,396182.4047,704194.2563,198431.1503,352687.97,6675,0.5626
1751166000000,2025-06-29 03:00:00,ADA/USDT,0.56486,0.5675,0.56332,0.56349,351265.1379,620695.5607,172702.7109,305162.3013,5974,0.56592
1751162400000,2025-06-29 02:00:00,ADA/USDT,0.56464,0.56545,0.56286,0.56525,337359.8915,598073.8091,166417.3348,295019.2547,5832,0.56407
1751158800000,2025-06-29 01:00:00,ADA/USDT,0.56715,0.56747,0.5644,0.56474,273869.0354,483921.0943,134215.5045,237158.6103,4589,0.56593
1751155200000,2025-06-29 00:00:00,ADA/USDT,0.56581,0.56867,0.56515,0.56718,333495.4755,587934.1506,171121.6882,301660.7292,5649,0.56723
1751151600000,2025-06-28 23:00:00,ADA/USDT,0.56672,0.56715,0.56479,0.56545,369915.8227,653524.6694,191260.971,337899.9186,6248,0.56603
1751148000000,2025-06-28 22:00:00,ADA/USDT,0.56605,0.56786,0.56535,0.56645,271277.6754,478831.8372,131463.4317,232060.4888,4662,0.56654
1751144400000,2025-06-28 21:00:00,ADA/USDT,0.56291,0.56657,0.56291,0.56635,371430.6856,657910.491,185287.0071,328200.0402,6281,0.56456
1751140800000,2025-06-28 20:00:00,ADA/USDT,0.56401,0.56445,0.56257,0.56291,330911.1739,587102.7338,169026.8891,299890.4508,5664,0.56363
1751137200000,2025-06-28 19:00:00,ADA/USDT,0.56671,0.56745,0.56381,0.56411,231318.7792,409213.7459,112509.9428,199041.7417,3982,0.56527
1751133600000,2025-06-28 18:00:00,ADA/USDT,0.56833,0.56896,0.56452,0.56662,263899.94,465953.2788,131652.4809,232453.3033,4590,0.56636
1751130000000,2025-06-28 17:00:00,ADA/USDT,0.56291,0.56862,0.5622,0.5684,291970.1491,516295.4307,146883.0159,259725.5711,5007,0.56551
1751126400000,2025-06-28 16:00:00,ADA/USDT,0.56445,0.56579,0.56211,0.56301,277376.0256,491217.4328,135718.1329,240345.0214,4733,0.56467
1751122800000,2025-06-28 15:00:00,ADA/USDT,0.55974,0.56477,0.55952,0.56457,447131.006,796399.1293,223623.664,398295.7273,7654,0.56144
1751119200000,2025-06-28 14:00:00,ADA/USDT,0.55671,0.56032,0.55669,0.55994,417113.1089,746521.1503,205014.8591,366922.7716,7048,0.55874
1751115600000,2025-06-28 13:00:00,ADA/USDT,0.55798,0.55862,0.55569,0.55669,231391.2625,414974.919,109681.5162,196698.3677,3789,0.5576
1751112000000,2025-06-28 12:00:00,ADA/USDT,0.55945,0.55991,0.55781,0.55808,355266.6449,635678.1152,177561.8493,317705.7698,6108,0.55887
1751108400000,2025-06-28 11:00:00,ADA/USDT,0.56047,0.56098,0.55849,0.5594,617005.256,1102522.0034,309508.0787,553056.1399,10599,0.55963
1751104800000,2025-06-28 10:00:00,ADA/USDT,0.56174,0.56211,0.55967,0.56042,400629.6221,714421.685,194928.6307,347588.2924,6841,0.56077
1751101200000,2025-06-28 09:00:00,ADA/USDT,0.55998,0.56281,0.55905,0.56174,570539.2636,1018615.8289,281489.0433,502558.2013,9723,0.56011
1751097600000,2025-06-28 08:00:00,ADA/USDT,0.56264,0.56301,0.55984,0.56011,373905.0657,666609.5484,185381.7206,330510.1257,6424,0.5609
1751094000000,2025-06-28 07:00:00,ADA/USDT,0.56238,0.56474,0.56135,0.56264,342014.3325,607654.8484,172679.8133,306786.1665,5777,0.56284
1751090400000,2025-06-28 06:00:00,ADA/USDT,0.55901,0.56281,0.55872,0.56257,652045.1977,1163378.8205,331130.8638,590810.0722,11108,0.56047
1751086800000,2025-06-28 05:00:00,ADA/USDT,0.55884,0.56084,0.55872,0.55889,434532.7297,776857.807,219834.1753,393013.9788,7326,0.55934
1751083200000,2025-06-28 04:00:00,ADA/USDT,0.55978,0.56079,0.55874,0.55878,515844.9416,921410.0517,255433.913,456266.283,8855,0.55984
1751079600000,2025-06-28 03:00:00,ADA/USDT,0.55918,0.5611,0.55894,0.56003,411658.9628,735146.8008,204991.0227,366074.4447,6938,0.55996
1751076000000,2025-06-28 02:00:00,ADA/USDT,0.56135,0.56322,0.55905,0.5592,469430.2268,836151.3391,236910.9466,421975.9859,7864,0.56141
1751072400000,2025-06-28 01:00:00,ADA/USDT,0.55825,0.56181,0.5577,0.56116,447357.9899,799972.8263,215270.2966,384901.1017,7394,0.55921
1751068800000,2025-06-28 00:00:00,ADA/USDT,0.55864,0.5603,0.55771,0.5583,580044.701,1038008.642,285479.8371,510864.3103,9819,0.5588
1751065200000,2025-06-27 23:00:00,ADA/USDT,0.56013,0.56045,0.55662,0.55874,357948.7611,641480.9346,178368.9676,319665.2471,6171,0.558
1751061600000,2025-06-27 22:00:00,ADA/USDT,0.55815,0.56154,0.55781,0.55979,405965.5601,724869.918,199012.4255,355352.7055,6871,0.56005
1751058000000,2025-06-27 21:00:00,ADA/USDT,0.55642,0.56044,0.55449,0.55755,589556.8375,1057659.4183,289001.1612,518487.2504,10085,0.55741
1751054400000,2025-06-27 20:00:00,ADA/USDT,0.55091,0.55644,0.55027,0.55644,429889.5403,775466.7029,207043.8235,373482.1952,7325,0.55436
1751050800000,2025-06-27 19:00:00,ADA/USDT,0.5463,0.55264,0.54583,0.55105,435517.9753,790915.7596,222185.5521,403496.7726,7490,0.55065
1751047200000,2025-06-27 18:00:00,ADA/USDT,0.54984,0.55203,0.54512,0.54676,514570.2939,938496.6756,304245.0439,554349.4175,7076,0.5483
1751043600000,2025-06-27 17:00:00,ADA/USDT,0.55698,0.55742,0.54781,0.54996,415465.3014,753841.2102,197118.003,357669.6793,7115,0.55113
1751040000000,2025-06-27 16:00:00,ADA/USDT,0.55564,0.56288,0.55356,0.55684,391650.3017,702239.7301,192793.3717,345614.9282,6621,0.55772
1751036400000,2025-06-27 15:00:00,ADA/USDT,0.54967,0.55642,0.5471,0.5554,387542.1103,703261.5048,190453.7127,345566.2732,6541,0.55107
1751032800000,2025-06-27 14:00:00,ADA/USDT,0.55195,0.55561,0.54881,0.54964,279091.7876,505459.2203,130474.1646,236364.5803,4440,0.55216
1751029200000,2025-06-27 13:00:00,ADA/USDT,0.54964,0.55266,0.54689,0.55195,440353.3687,800749.5777,214012.224,389159.63,7536,0.54992
1751025600000,2025-06-27 12:00:00,ADA/USDT,0.55403,0.55642,0.54728,0.54974,490491.0383,887137.8474,233566.9399,422273.4049,7994,0.55289
1751022000000,2025-06-27 11:00:00,ADA/USDT,0.55347,0.55496,0.5523,0.55396,414411.5393,748766.7761,198320.2999,358331.0148,7125,0.55345
1751018400000,2025-06-27 10:00:00,ADA/USDT,0.55735,0.55803,0.55317,0.55354,402788.2933,726504.4001,204977.6501,369709.3815,6942,0.55442
1751014800000,2025-06-27 09:00:00,ADA/USDT,0.55806,0.55879,0.55581,0.55745,477135.304,856542.4167,236326.8832,424246.9012,8199,0.55704
1751011200000,2025-06-27 08:00:00,ADA/USDT,0.55391,0.55949,0.55359,0.55818,562518.3214,1011306.8737,288194.4607,518100.4052,9555,0.55623
1751007600000,2025-06-27 07:00:00,ADA/USDT,0.55684,0.56033,0.55359,0.55381,481678.5871,865066.7867,238958.8613,429178.538,8318,0.55681
1751004000000,2025-06-27 06:00:00,ADA/USDT,0.55495,0.55774,0.55395,0.55693,454804.5264,818044.5065,232238.8099,417722.0104,7774,0.55596
1751000400000,2025-06-27 05:00:00,ADA/USDT,0.5584,0.56067,0.55495,0.55495,547308.8958,982311.9519,268702.3958,482273.4031,9328,0.55716
1750996800000,2025-06-27 04:00:00,ADA/USDT,0.55988,0.56003,0.55755,0.5583,376883.7155,674574.5803,188996.8037,338292.1692,6374,0.55869
1750993200000,2025-06-27 03:00:00,ADA/USDT,0.55864,0.56116,0.5571,0.55976,421941.0268,753750.0659,210749.6733,376488.855,7164,0.55978
1750989600000,2025-06-27 02:00:00,ADA/USDT,0.5563,0.56069,0.55532,0.55854,520475.3579,932216.5732,255334.4805,457312.2501,8737,0.55832
1750986000000,2025-06-27 01:00:00,ADA/USDT,0.55105,0.5583,0.54945,0.55615,406199.1103,732489.3636,200789.5337,362117.6478,6984,0.55455
1750982400000,2025-06-27 00:00:00,ADA/USDT,0.55428,0.55701,0.55098,0.55112,571461.8926,1031388.1389,280163.1094,505621.489,9747,0.55407
1750978800000,2025-06-26 23:00:00,ADA/USDT,0.55232,0.55518,0.55132,0.55444,558669.2119,1009261.311,275448.3618,497618.4189,9545,0.55354
1750975200000,2025-06-26 22:00:00,ADA/USDT,0.55562,0.55847,0.55135,0.55171,368361.3972,663814.3818,177949.1862,320644.8501,6289,0.55492
1750971600000,2025-06-26 21:00:00,ADA/USDT,0.56037,0.56037,0.55086,0.55627,448644.4703,808005.6818,223037.5358,401660.1812,7755,0.55525
1750968000000,2025-06-26 20:00:00,ADA/USDT,0.55539,0.56425,0.5544,0.56015,661845.8841,1182623.8961,322268.6277,575849.3615,11226,0.55965
1750964400000,2025-06-26 19:00:00,ADA/USDT,0.55432,0.55749,0.55315,0.55598,420129.4714,755983.922,206534.055,371620.1423,7192,0.55574
1750960800000,2025-06-26 18:00:00,ADA/USDT,0.55376,0.55835,0.55281,0.55408,448967.7689,808423.2137,235607.7192,424257.1619,7628,0.55536
1750957200000,2025-06-26 17:00:00,ADA/USDT,0.55235,0.5564,0.55183,0.55374,369882.4117,667381.2184,180733.3032,326106.7444,6281,0.55423
1750953600000,2025-06-26 16:00:00,ADA/USDT,0.55464,0.5555,0.55054,0.552,443300.4005,802236.236,216577.8411,391954.588,7562,0.55258
1750950000000,2025-06-26 15:00:00,ADA/USDT,0.55544,0.55805,0.55028,0.55457,494336.0346,892586.1085,239694.5055,432846.8683,8478,0.55383
1750946400000,2025-06-26 14:00:00,ADA/USDT,0.55279,0.55986,0.55127,0.5552,441004.2403,794523.6267,223050.0576,401895.6836,7646,0.55506
1750942800000,2025-06-26 13:00:00,ADA/USDT,0.5571,0.55811,0.55164,0.5523,659866.6828,1188827.8192,337819.2483,608655.6824,11240,0.55506
1750939200000,2025-06-26 12:00:00,ADA/USDT,0.56315,0.56396,0.55639,0.5574,745900.408,1331050.2156,375428.1722,669985.3496,12808,0.56039
1750935600000,2025-06-26 11:00:00,ADA/USDT,0.56496,0.56559,0.56294,0.56337,427321.0432,757626.0761,210140.451,372571.0464,7372,0.56402
1750932000000,2025-06-26 10:00:00,ADA/USDT,0.56401,0.5663,0.56261,0.56515,661910.889,1172597.0963,347263.8766,615192.4458,11240,0.56448
1750928400000,2025-06-26 09:00:00,ADA/USDT,0.57004,0.57088,0.56359,0.56405,729327.302,1287215.6237,368190.8872,649852.008,12323,0.56659
1750924800000,2025-06-26 08:00:00,ADA/USDT,0.57221,0.57508,0.56937,0.57004,532255.6511,929814.0178,266331.4551,465262.7342,9062,0.57243
1750921200000,2025-06-26 07:00:00,ADA/USDT,0.57099,0.57518,0.57012,0.57223,636439.6076,1112394.269,319150.1842,557807.5937,10698,0.57213
1750917600000,2025-06-26 06:00:00,ADA/USDT,0.56999,0.57186,0.56871,0.57106,513454.8758,900462.4188,260360.4761,456620.7705,8833,0.57021
1750914000000,2025-06-26 05:00:00,ADA/USDT,0.57145,0.57208,0.5674,0.56996,601329.5728,1056286.5966,298499.7612,524339.5782,10339,0.56928
1750910400000,2025-06-26 04:00:00,ADA/USDT,0.57374,0.57474,0.56869,0.57171,759375.5218,1328966.7385,380825.2811,666478.6019,12711,0.5714
1750906800000,2025-06-26 03:00:00,ADA/USDT,0.57755,0.58164,0.57208,0.57365,454318.6527,787491.5815,228423.0138,395925.1824,7789,0.57693
1750903200000,2025-06-26 02:00:00,ADA/USDT,0.57167,0.57703,0.57123,0.57657,541323.3717,944975.5716,271050.0693,473185.939,9214,0.57284
1750899600000,2025-06-26 01:00:00,ADA/USDT,0.56932,0.57645,0.56583,0.5715,833645.3015,1461844.7913,424775.9411,744857.9237,14294,0.57028
1750896000000,2025-06-26 00:00:00,ADA/USDT,0.56715,0.57015,0.56618,0.56937,727571.1522,1279802.7261,368528.0691,648226.1223,12521,0.5685
1750892400000,2025-06-25 23:00:00,ADA/USDT,0.5654,0.56774,0.56301,0.56723,510250.9126,902056.9706,255627.0605,451928.6885,8773,0.56565
1750888800000,2025-06-25 22:00:00,ADA/USDT,0.56866,0.56866,0.56442,0.56562,694493.48,1226143.6989,346233.87,611291.8876,11812,0.5664
1750885200000,2025-06-25 21:00:00,ADA/USDT,0.57257,0.57491,0.56737,0.56838,723127.0689,1266932.6173,352556.93,617615.8523,12398,0.57077
1750881600000,2025-06-25 20:00:00,ADA/USDT,0.57094,0.57323,0.56988,0.57262,611200.7908,1069735.2365,307091.7752,537471.4228,10328,0.57135
1750878000000,2025-06-25 19:00:00,ADA/USDT,0.5676,0.57274,0.56706,0.57116,564071.9131,988901.9769,284042.9188,497994.399,9528,0.5704
1750874400000,2025-06-25 18:00:00,ADA/USDT,0.56976,0.56998,0.56574,0.56762,640970.6999,1128808.9899,327180.4922,576191.8995,10877,0.56783
1750870800000,2025-06-25 17:00:00,ADA/USDT,0.56533,0.57252,0.56423,0.56947,452606.6352,795286.8,225458.4847,396149.8975,7645,0.56911
1750867200000,2025-06-25 16:00:00,ADA/USDT,0.56766,0.57057,0.56347,0.56527,479675.5244,845034.6978,231651.3309,408067.8959,8217,0.56764
1750863600000,2025-06-25 15:00:00,ADA/USDT,0.57638,0.57655,0.56611,0.56752,598417.6398,1050651.6698,298164.2998,523487.9412,10241,0.56957
1750860000000,2025-06-25 14:00:00,ADA/USDT,0.58291,0.58369,0.57135,0.57638,482400.9845,837822.0139,243786.8356,423461.8789,8157,0.57579
1750856400000,2025-06-25 13:00:00,ADA/USDT,0.57703,0.58589,0.57554,0.58303,625337.9257,1076842.2907,302082.3998,520246.7299,10674,0.58072
1750852800000,2025-06-25 12:00:00,ADA/USDT,0.58096,0.58096,0.57501,0.57728,474545.3073,820978.9584,236721.8425,409530.5124,8116,0.57802
1750849200000,2025-06-25 11:00:00,ADA/USDT,0.57848,0.58186,0.57738,0.58094,347393.1938,599602.0233,162009.5608,279609.9155,5724,0.57937
1750845600000,2025-06-25 10:00:00,ADA/USDT,0.5766,0.57945,0.5745,0.57833,338443.387,585835.4948,179671.4476,310993.4121,5760,0.57771
1750842000000,2025-06-25 09:00:00,ADA/USDT,0.57994,0.58203,0.57448,0.57681,389724.1609,673893.583,192025.402,332033.1313,6631,0.57832
1750838400000,2025-06-25 08:00:00,ADA/USDT,0.58477,0.5855,0.57733,0.58009,520495.4035,895492.1769,262438.5637,451549.2605,8877,0.58124
1750834800000,2025-06-25 07:00:00,ADA/USDT,0.58281,0.58638,0.58087,0.5855,457800.6083,784664.7602,224913.5186,385507.3937,7764,0.58343
1750831200000,2025-06-25 06:00:00,ADA/USDT,0.58118,0.58338,0.57908,0.5832,436798.3283,751404.7969,217183.7966,373630.2748,7392,0.58131
1750827600000,2025-06-25 05:00:00,ADA/USDT,0.58204,0.5834,0.57999,0.58106,469245.1251,806961.4273,230462.2604,396327.5325,8059,0.58149
1750824000000,2025-06-25 04:00:00,ADA/USDT,0.58398,0.5844,0.58125,0.58262,524484.5189,900287.598,257247.8032,441572.7332,9018,0.58257
1750820400000,2025-06-25 03:00:00,ADA/USDT,0.58569,0.58852,0.58375,0.58401,550931.316,939809.6574,271199.634,462645.1966,9329,0.58621
1750816800000,2025-06-25 02:00:00,ADA/USDT,0.58787,0.5904,0.58516,0.58584,437570.6751,743922.921,218714.2628,371832.325,7498,0.58819
1750813200000,2025-06-25 01:00:00,ADA/USDT,0.58921,0.59038,0.58506,0.5876,449853.7602,765480.0783,218576.3057,371942.0489,7724,0.58767
1750809600000,2025-06-25 00:00:00,ADA/USDT,0.58784,0.59009,0.58387,0.58957,537904.8167,915793.2139,270774.1248,460987.932,9264,0.58736
1750806000000,2025-06-24 23:00:00,ADA/USDT,0.58669,0.58784,0.58387,0.5872,560765.5137,957658.7163,278768.3949,476065.5492,9537,0.58556
1750802400000,2025-06-24 22:00:00,ADA/USDT,0.58703,0.58752,0.5835,0.58652,541321.5375,924304.7229,267726.2696,457150.1793,9302,0.58565
1750798800000,2025-06-24 21:00:00,ADA/USDT,0.58723,0.58797,0.58418,0.58709,613920.0961,1047276.2397,310007.7133,528873.9018,10455,0.5862
1750795200000,2025-06-24 20:00:00,ADA/USDT,0.58277,0.58753,0.58086,0.58723,608557.9633,1042162.444,301179.2523,515801.3024,10376,0.58394
1750791600000,2025-06-24 19:00:00,ADA/USDT,0.58204,0.58408,0.57909,0.58272,773170.6727,1330129.202,388157.9014,667762.8547,13153,0.58127
1750788000000,2025-06-24 18:00:00,ADA/USDT,0.58599,0.58706,0.58126,0.58228,694771.8069,1191009.91,350615.6791,601011.4286,11803,0.58334
1750784400000,2025-06-24 17:00:00,ADA/USDT,0.59202,0.59274,0.58374,0.58589,582959.7243,992296.6956,300674.5595,511862.4384,9909,0.58749
1750780800000,2025-06-24 16:00:00,ADA/USDT,0.58342,0.59257,0.58247,0.59209,962302.1664,1639176.4715,473187.3736,805980.1051,16405,0.58707
1750777200000,2025-06-24 15:00:00,ADA/USDT,0.58572,0.5884,0.58101,0.5834,758304.1204,1297941.4691,375348.9611,642469.209,12849,0.58424
1750773600000,2025-06-24 14:00:00,ADA/USDT,0.58155,0.58843,0.58121,0.58569,802409.1694,1371162.9471,402580.0061,687851.8807,13572,0.5852
1750770000000,2025-06-24 13:00:00,ADA/USDT,0.58381,0.5856,0.57918,0.58196,1241607.2096,2132006.9193,626634.3934,1075964.6486,20955,0.58236
1750766400000,2025-06-24 12:00:00,ADA/USDT,0.58469,0.58794,0.58128,0.58347,710975.1248,1216270.1837,364251.0036,623104.7509,12048,0.58455
1750762800000,2025-06-24 11:00:00,ADA/USDT,0.58237,0.58528,0.57887,0.58506,1098902.4739,1887626.8695,549759.6023,944317.5816,18793,0.58216
1750759200000,2025-06-24 10:00:00,ADA/USDT,0.58198,0.5843,0.58008,0.58237,941784.2492,1618211.9051,472767.2459,812349.0612,15934,0.58199
1750755600000,2025-06-24 09:00:00,ADA/USDT,0.57945,0.58777,0.57901,0.58237,924068.2847,1586356.6068,460318.9316,790251.3469,15831,0.58251
1750752000000,2025-06-24 08:00:00,ADA/USDT,0.58169,0.58321,0.57696,0.57957,962561.6915,1659212.1902,479092.9121,825826.6061,16499,0.58013
1750748400000,2025-06-24 07:00:00,ADA/USDT,0.5915,0.59355,0.58132,0.58179,1057189.9728,1800089.0113,540207.4722,919870.091,18053,0.58731
1750744800000,2025-06-24 06:00:00,ADA/USDT,0.59296,0.59377,0.5877,0.59174,911682.7965,1544358.7456,473180.0385,801586.09,15471,0.59033
1750741200000,2025-06-24 05:00:00,ADA/USDT,0.58157,0.59352,0.58101,0.59289,1281167.503,2183275.3649,652559.6106,1112169.9821,21964,0.58683
1750737600000,2025-06-24 04:00:00,ADA/USDT,0.57989,0.58284,0.57857,0.58169,1162393.3054,2002378.2286,582338.44,1003161.5448,19768,0.5805
1750734000000,2025-06-24 03:00:00,ADA/USDT,0.57706,0.58204,0.57662,0.57996,849036.2157,1464423.1709,424631.1665,732434.578,14209,0.57977
1750730400000,2025-06-24 02:00:00,ADA/USDT,0.58111,0.58128,0.57591,0.57718,993594.4062,1718663.4149,491156.1181,849546.9172,17040,0.57812
1750726800000,2025-06-24 01:00:00,ADA/USDT,0.57952,0.58177,0.57755,0.58111,729284.4682,1257499.5548,362777.0728,625527.4376,12401,0.57994
1750723200000,2025-06-24 00:00:00,ADA/USDT,0.5824,0.58462,0.57716,0.57962,979436.9398,1687858.7289,497488.1604,857346.8655,16767,0.58028
1750719600000,2025-06-23 23:00:00,ADA/USDT,0.58404,0.58513,0.58024,0.58233,807506.8815,1386258.2063,391858.2488,672640.8232,13293,0.5825
1750716000000,2025-06-23 22:00:00,ADA/USDT,0.56488,0.58645,0.56432,0.5834,1102364.8282,1903508.1014,558017.5518,963545.2322,18691,0.57915
1750712400000,2025-06-23 21:00:00,ADA/USDT,0.56028,0.56642,0.55999,0.56444,826549.8988,1466832.0387,416305.7859,738787.6459,14005,0.56349
1750708800000,2025-06-23 20:00:00,ADA/USDT,0.55513,0.56674,0.55334,0.55988,931979.6311,1661651.8352,464898.9511,828854.7722,15686,0.56089
1750705200000,2025-06-23 19:00:00,ADA/USDT,0.55254,0.55633,0.55091,0.55503,700416.9344,1264222.3678,357245.8518,644801.7877,11722,0.55403
1750701600000,2025-06-23 18:00:00,ADA/USDT,0.54839,0.55467,0.5483,0.55261,636893.7251,1152854.1079,316340.1975,572603.9996,10825,0.55245
1750698000000,2025-06-23 17:00:00,ADA/USDT,0.53478,0.55325,0.5332,0.54822,544421.6736,998335.3004,278587.975,510795.1758,9299,0.54537
1750694400000,2025-06-23 16:00:00,ADA/USDT,0.54261,0.54349,0.52875,0.53519,884586.0909,1652562.9035,439803.2822,821676.2425,15137,0.5353
